,Unnamed: 0,indice,nome,ingredientes,modo de preparo,rendimento,tempo_de_preparo_min,sites,categorias,tempo_de_cozimento_min,tempo_de_espera_min
10,10,10,geleia-de-cerejas-ao-vinho,"1 xicara de vinho tinto, 300 gramas de cerejas congeladas ou frescas, 6 cravos, 1/2 colher de cha de noz moscada ralada na hora, 1/2 colher de cha de canela em po ou 2 ramas de canela, 1 xicara + 1/3 de xicara de acucar, 300 gramas de frutas vermelhas, 1 xicara de rum","['DICA: Voce pode substituir os 300g de cerejas por apenas frutas vermelhas, totalizando 600g. Ou mesmo fazer uma geleia com apenas uma fruta, como o morango ou outra de sua preferencia ;D', 'Junte todos os ingredientes em uma panela grande e leve ao fogo medio ate que o liquido se reduza e fique no ponto de geleia. Nao amasse as frutas pois a graca dessa geleia e justamente mante-las em pedacos.']",4 pessoas,10.0,https://www.daninoce.com.br/receitas/geleia-de-cerejas-ao-vinho/,geleia,40.0,20.0
11,11,11,mini-naked-cake-de-nutella,"frutas vermelhas, 300 gramas de chocolate 70% de cacau derretido, 1/3 de xicara de cacau em po, 1 xicara de farinha de trigo, 1/2 xicara de iogurte grego, 100 gramas (1 xicara) de acucar impalpavel***, 90 ml de oleo, 300 gramas de nutella**, 1 colher de sopa de suco de limao, 1 colher de sopa de extrato de baunilha, bombons ferrero rocher cortados em 4 partes, 1 colher de cha de fermento em po, 1/2 xicara de cacau em po, 1 + 1/4 xicara de acucar cristal, 2 ovos, 1 colher de sopa de extrato de baunilha*, 75 ml de cafe espresso, 1/2 colher de cha de bicarbonato de sodio, 100 gramas de chocolate amargo temperado****, confeito de chocolate, 250 gramas de manteiga sem sal em temperatura ambiente, 1 pitada de sal","['Junte todos os ingredientes secos e peneire por cima dos liquidos.', 'Corte o topo 3 bolos para nivelar.', 'Misture apenas ate que tudo fique homogeneo.', 'Distribua nas 3 formas de 13cm de diametro, previamente untadas e polvilhadas com chocolate em po.', 'Coloque a primeira camada de bolo em um prato de servir, passe uma camada generosa de creme de nutella e acrescente alguns bombons.', 'Passe um pouco do creme na parte de baixo da segunda camada de bolo e coloque por cima da primeira camada.', 'Continue a montagem da mesma forma.', 'Em uma folha de acetato, passe uma fina camada de chocolate temperado e espalhe para alisar. Passe um raspador com dentes (ou um garfo) por cima do chocolate para marcar as listras.', 'No final, passe creme por cima do bolo e arrume com a decoracao de chocolate e as frutas ;D', 'Enrole o acetato com o chocolate para dentro e encaixe dentro de um aro redondo de 13 cm. Leve para gelar por 10 minutos e retire o chocolate do aro e do acetato.', 'Bata todos os ingredientes no processador ate que vire um creme liso e brilhante.', 'Molhe metade de 3 cerejas no chocolate temperado e deixe secar por 5 minutos na geladeira.', 'Misture todos os ingredientes liquidos com o acucar em uma tigela.', 'Leve para assar a 180@C por aproximadamente 30 minutos ou ate que voce coloque um palito no centro do bolo e ele saia limpo.', 'Reserve em um pote tampado ou coberto com plastico filme em contato e deixe descansar por 2 a 3 horas para adquirir consistencia.', 'Deixe que os bolos esfriem na forma.']",6 pessoas,60.0,https://www.daninoce.com.br/receitas/mini-naked-cake-de-nutella/,chocolate,30.0,120.0
12,12,12,brownie-molhadinho,"7 ovos, 550 gramas de acucar mascavo, uma pitada de sal, 100 gramas de farinha de trigo, 330 gramas de chocolate amargo (60% cacau ou mais), 100 gramas de cacau em po, 1 colher de sopa de extrato de baunilha, 300 gramas de manteiga sem sal","['Asse o brownie em um forno pre-aquecido a 180@C por aproximadamente 40 minutos ou ate que um palito inserido saia umido e com um pouco de massa.', 'Assim que a mistura estiver homogenea, acrescente o acucar e mexa. Retire do calor e espere amornar.', 'Pique o chocolate e misture com a manteiga. Leve para derreter em banho-maria.', 'Adicione os ovos, um a um, batendo apenas ate misturar.', 'Sirva com o que voce quiser: uma bola de sorvete (ou varias), calda de chocolate, polvilhado com cacau em po... E seja feliz!', 'Peneire a farinha e o cacau em po e misture delicadamente. Depois, adicione o sal e o extrato de baunilha.']",12 pessoas,20.0,https://www.daninoce.com.br/receitas/brownie-molhadinho/,chocolate,40.0,60.0
13,13,13,brigadeiro-gourmet,"1 lata de leite condensado, confeitos para decorar, 1 colher de sopa de manteiga com sal, 175 gramas de chocolate meio amargo - aqui tenho usado o barry callebaut 50% cacau e com 27,7% de m.g.","['Coloque a massa em uma travessa grande e espalhe bem. Cubra com plastico filme em contato com a massa.', 'Coloque em forminhas e esta pronto!!', 'Quando a massa estiver gelada, faca bolinhas e passe no confeito.', 'Seu brigadeiro estara pronto quando voce virar a panela de lado e a massa do brigadeiro desgrudar totalmente do fundo sem grudar na borda.', 'Leve para a geladeira.', 'Coloque no fogo e mexa sem parar. Nao se esqueca de mexer com a espatula as bordas da panela, sempre.', 'Em uma panela grande junte todos os ingredientes.']",10 pessoas,30.0,https://www.daninoce.com.br/receitas/brigadeiro-gourmet/,chocolate,10.0,40.0
14,14,14,bolo-de-chocolate-fofissimo-sem-glutenleite,"confeitos, 1 col cha bicarbonato, 2 col sopa cacau 100% em po, 160g acucar, 200g chocolate sem leite e sem gluten picado, 1 col sopa extrato de baunilha, 3 ovos, 1 col cha fermento quimico, 200ml leite de coco, 130g farinha sem gluten, suco  1/2  limao, 2 col sopa oleo canola, 150g chocolate sem leite e sem gluten picado, 100g oleo de coco, 1 pitada de sal","['Retire do forno e desenforme morno para frio.', 'Pre-aqueca o forno a 175 graus.', 'Numa tigela misture os ovos e o acucar. Bata com a batedeira na velocidade media por 2 minutos, ate comecar a ficar espesso. Peneire os secos sobre a mistura de ovos. Bata ate incorporar. Por fim, acrescente a mistura de chocolate e bata ate ficar homogeneo.', 'Despeje sobre o bolo ja desenformado e frio. Decore com confeitos de sua preferencia.', 'Derreta numa panela o chocolate picado, o oleo de coco, o leite de coco, o cacau em po, o suco de limao e a baunilha. Retire do fogo e deixe ficar levemente morno.', 'Despeje a massa em uma forma de Bundt Cake ou de pudim untada com oleo de coco.. Asse por cerca de 45 minutos, ate que o teste do palito saia seco.', 'Derreta em fogo baixo o chocolate picado com o oleo.']",5 pessoas,15.0,https://www.daninoce.com.br/receitas/bolo-de-chocolate-fofissimo-sem-glutenleite/,chocolate,45.0,60.0
15,15,15,cookies-de-gotinhas-de-chocolate,"1 colher de cha de fermento em po, 60 gramas de acucar mascavo, 150 gramas de farinha de trigo, 1 colher de cha de extrato de baunilha, 1 ovo, 100 gramas de manteiga sem sal em temperatura ambiente e amolecida, 65 gramas de gotinhas de chocolate ao leite, 60 gramas de acucar cristal, 1 pitada de sal","['Peneire a farinha, o fermento e o sal sobre a mistura e mexa delicadamente com uma espatula ate que a mistura esteja bem homogenea. Acrescente as gotinhas de chocolate!', 'Forre uma assadeira com papel manteiga.', 'Para porcionar a massa de cookie utilize uma colher de sopa e coloque a quantidade de meia colher de massa para cada cookie na assadeira. Lembre-se de deixar cerca de 3 dedos de espaco entre os cookies pois a massa ira espalhar bastante enquanto assa!', 'Ao retirar do forno, coloque os cookies para secar em uma grade de biscoitos, para que fiquem bem sequinhos!', 'Asse por cerca de 12 minutos, ou ate que as bordas fiquem douradas.', 'Aproveite!', 'Pre-aqueca o forno a 150degC.', 'Acrescente a baunilha e o ovo. Bata mais um pouco ate que incorpore bem.', 'Coloque a massa do cookie na geladeira por ao menos 30 minutos antes de assar. Quanto mais geladinha melhor!', 'Na batedeira, bata a manteiga com os acucares ate que vire uma mistura cremosa e esbranquicada.']",5 pessoas,15.0,https://www.daninoce.com.br/receitas/cookies-de-gotinhas-de-chocolate/,chocolate,12.0,15.0
16,16,16,ganache-facil-de-chocolate-meio-amargo,"30 gramas de mel, 150 gramas de creme de leite uht, 1 colher de sopa de rum, 300 gramas de chocolate meio-amargo picado ou em gotas","['Pique o chocolate e derreta no microondas.', 'Quando a ganache estiver fria e grossa, estara pronta para ser usada, tanto na decoracao, quanto em algum recheio que voce desejar.', 'DICA: Nunca mexa de baixo para cima para nao incorporar ar na ganache. Entao, com o fouet no centro da vasilha, faca movimentos circulares em torno, mas nao fique puxando a ganache para cima.', 'Quando o chocolate estiver completamente derretido, acrescente o creme de leite, o mel e o rum e mexa com o fouet, ou com uma colher, ate virar um creme liso e uniforme.', 'Se voce estiver com pressa para a ganache esfriar, leve a geladeira, mas retire de 10 em 10 minutos para mexer do mesmo modo acima, para a ganache nao endurecer apenas nas bordas da vasilha. Se nao estiver com pressa, faca como eu, deixe ela esfriando do lado de fora, que dessa forma voce nao precisa fazer nada ate ela engrossar por completo.', 'DICA: Nunca derreta o chocolate de uma vez no microondas, pois ele pode queimar. Coloque a vasilha no microondas e tire de 30 em 30 segundos e mexa vigorosamente para que o calor da vasilha va derretendo o chocolate. Se nao derreteu por completo coloque mais 30 segundos e tire novamente e mexa. Sempre assim.']",,15.0,https://www.daninoce.com.br/receitas/ganache-facil-de-chocolate-meio-amargo/,chocolate,0.0,60.0
17,17,17,suspiro-de-chocolate-com-creme-de-chocolate,"2 col sopa rasa amido de milho, 2 claras, 250 ml leite de coco, 1 pitada sal, 1 col sopa cacau em po, 100g acucar refinado, 4 col sopa acucar refinado, 1 col sobremesa cacau em po, 4 gemas, 2 col cha extrato de baunilha*","['Retire do fogo, cubra o creme com um filme plastico em contato e deixe esfriar na geladeira por pelo menos 2h.', 'Em uma tigela bata as gemas com o restante do acucar e o amido, ate ficar levemente espesso. Desepeje o leite fervendo devegar- mexa bem com um fouet. Leve essa mistura ao fogo baixo, em banho maria, e mexa ate espessar.', 'Ferva numa panela o leite de coco, 2 colheres de sopa de acucar, a baunilha e o cacau em po.', 'Acrescente o Cacau em po e bata mais um pouco.', 'Faca 4 discos de merengue, com espaco de pelo menos 5 cm entre eles. Asse cerca de 45 min- ate que a superficie esteja durinha e seca. Desligue o forno e deixe os suspiros esfriarem la dentro.', 'Sirva os supiros com o creme de chocolate e frutas.', 'Bata as claras com uma pitada de sal. Quando comecar a ficar espumoso acrescente o acucar aos poucos, ate que fique com picos firmes.', 'Pre-aqueca o forno a 140@C.']",4 pessoas,20.0,https://www.daninoce.com.br/receitas/suspiro-de-chocolate-com-creme-de-chocolate/,chocolate,45.0,120.0
18,18,18,bolo-galaxia,"200 gramas de claras, 100 ml de agua, 2 colheres de sopa de extrato de baunilha* ou 1 colher de sopa de essencia de baunilha, 450 gramas de chocolate picado 70% cacau, 100 gramas de manteiga sem sal, picada e gelada, 180 gramas de oleo, 8 colheres de sopa de farinha de trigo, 400 gramas de manteiga, 200 gramas de acucar, 200 gramas de acucar cristal, 6 gemas, 200 gramas de leite condensado, 500 ml de creme de leite fresco, 1 colher de cha de bicarbonato de sodio, 6 folhas de gelatina, 300 gramas de acucar refinado, 200 gramas de glucose, 12 claras, glitter comestivel (dourado, cristal, branco, prateado...), 300 gramas de chocolate branco, corante alimenticio rosa, violeta, azul ciano, preto, azul royal, azul delfim e branco, 8 colheres de sopa de cacau em po, 180 gramas de acucar refinado, 1 pitada de sal","['Coloque o chocolate picado no liquidificador e reserve.', 'Tire do congelador e passe uma camada fina de ganache em volta de todo o bolo.', 'Coloque uma tigela em banho-maria, acrescente 200 gramas de claras de ovos e 200 gramas de acucar.', 'Acrescente as gemas, uma a uma, sempre batendo apos cada adicao.', 'Divida a sua glacagem peneirada (para tirar todas as bolhas) em 5 potinhos: 2 grandes e 3 pequenos.', 'Comece batendo as suas claras e quando comecar a espumar, adicione 1/3 do acucar.', 'Acrescente 1/3 do merengue suico na manteiga e bata tudo muito bem.', 'Bata ate as suas claras ficarem bem firmes e volumosas.', 'Quando esbranquicar, adicione mais 1/3 do acucar.', 'Retire o bolo da geladeira, tire-o da base maior e coloque em uma base redonda menor (do tamanho da base do seu bolo).', 'Espalhe a cobertura de creme de manteiga por todo o bolo e alise bem tanto as laterais quanto o topo.', 'Espere os bolos esfriarem e desforme-os.', 'Coloque o bolo na geladeira.', 'Caso a sua glacagem tenha esfriado e engrossado, esquente em banho-maria ate ficar morno (entre 32degC e 35degC).', 'Acrescente o chocolate branco, espere amolecer e mexa bem com um fouet ate obter uma mistura homogenea.', 'Espalhe o glitter comestivel para dar o acabamento final na sua decoracao.', 'Divida a sua massa em tres formas com papel manteiga no fundo.', 'Coloque o corante branco em um pincel e deixe cair alguns respingos para formar as estrelas.', 'Volte para o congelador por mais 10 minutos.', 'Jogue a mistura do caramelo dentro do liquidificador e bata ate tudo estar bem homogeneo.', 'Leve para assar por aproximadamente 1h15.', 'Coloque um pote no meio de uma travessa grande e posicione o seu bolo em cima do pote.', 'Adicione o leite condensado e a gelatina hidratada. Misture bem ate a gelatina dissolver completamente.', 'Desligue o fogo quando formarem bolhas em volta da panela e coloque a calda em uma tigela.', 'Coloque a glucose, o acucar e a agua em uma panela, ligue em fogo medio e misture sem parar.', 'Volte para o congelador.', 'Coloque a primeira camada de bolo na sua base e cubra com uma camada de ganache.', 'Depois, bata a ganache na batedeira para deixa-la bem aerada e cremosa.', 'Acrescente a manteiga gelada e picada a ganache, aos poucos, mexendo sempre ate que fique lisa e brilhante. Leve a geladeira por pelo menos 1 hora ou ate que a ganache esteja bem gelada.', 'Por fim, continue batendo as suas claras ate formar ondinhas e adicione a ultima parte de acucar.', 'Tire a tigela do banho-maria e bata com uma batedeira ate que tudo fique bem branquinho, brilhante e fofo (merengue suico).', 'Adicione o sal e o extrato ou essencia de baunilha.', 'Tire a glacagem preta do banho-maria, peneire e coloque em uma vasilha maior.', 'Acrescente a farinha de trigo e o cacau em po peneirados.', 'Tire o bolo de cima do pote, coloque-o no prato em que ira servir e aproveite!', 'Mexa ate que o acucar se dissolva por completo nas claras e a mistura esteja morna.', 'Em uma panela alta, caramelize o acucar cristal ate obter uma cor ambar. Enquanto isso, aqueca o creme de leite fresco.', 'Preaqueca o forno a 180degC.', 'Assim que o acucar estiver caramelizado, acrescente o creme de leite quente sobre ele com muito cuidado pois a mistura sobe e borbulha bastante.', 'Tire o bolo do congelador e retire o excesso de chocolate que grudou na base.', 'Tire a glacagem da mistura de azuis do banho-maria, peneire e coloque na mesma vasilha da glacagem preta. Mexa delicadamente ate que as cores se misturem um pouco.', 'Acrescente os outros 2/3 do merengue e bata ate obter um creme bem fofo e lisinho.', 'Coloque a terceira e ultima camada de bolo. Alise a lateral da seu bolo e leve para o congelador por 20 minutos.', 'Despeje essa mistura de glacagens por todo o seu bolo.', 'Tire as bolhas com um macarico e arrume a parte de baixo do seu bolo com a espatula.', 'Enquanto isso, hidrate as folhas de gelatina em agua bem gelada*.', 'Coloque a segunda camada de bolo e cubra com a ganache.', 'Com uma espatula grande, misture delicadamente as cores (como se voce estivesse alisando o bolo).', 'Com um fouet, misture tudo delicadamente do centro para a lateral e de baixo para cima.', 'Em outro recipiente, bata 400 gramas de manteiga em temperatura ambiente.', 'Retire os outros potinhos do banho-maria e, com uma colher, espalhe as cores por todo o seu bolo.', 'Corte o topinho dos seus bolos para deixa-los bem retos.', 'Adicione corante preto em um dos potes grandes e no outro faca uma mistura de corante azul royal e azul delfim.', 'Passe mais uma camada de ganache no bolo e alise bem.', 'Acrescente corante rosa, violeta e azul ciano nos potinhos pequenos.', 'Adicione o bicarbonato e o oleo e misture tudo muito bem.']",12 a 15 pessoas,90.0,https://www.daninoce.com.br/receitas/bolo-galaxia/,chocolate,75.0,30.0
19,19,19,pao-de-mel,"1 colher de cha de bicarbonato de sodio, 1 colher de cha de fermento em po, 300ml de leite integral, 1 xicara de mel, 5 ovos, 1/2 colher de cha de cravo em po, 1/3 xicara de chocolate em po, 3 xicaras de farinha de trigo peneirada, chocolate para cobrir, 1 colher de cha de canela em po, doce de leite para rechear, 150ml de oleo vegetal, 1 colher de sopa de extrato de baunilha, 1 e 1/2 xicara de acucar mascavo, 1/4 de colher de cha de noz moscada ralada na hora, 1 pitada de sal","['Quando os paes de mel esfriarem, corte-os ao meio e recheie com um doce de leite mais consistente. Feche os paes de mel e banhe-os no chocolate derretido e temperado.', 'Junte o leite com as especiarias e leve para ferver numa panelinha. Assim que ferver, adicione o mel e tampe para deixar a mistura em infusao.', 'DICA: Assim que os bolinhos sairem do forno, tire-os da forminha e disponha-os sob um prato. Por cima deles, coloque outro prato ou algo com uma superficie reta, de modo que forme um peso e eles fiquem um pouco achatados, ou seja: retos dos dois lados.', 'Arrume cada palito no meio dos paes de mel e leve-os a geladeira para secar durante 3 minutos.', 'Asse em forno pre-aquecido a 180@C por aproximadamente 15 a 20 minutos, ou ate que o teste do palito de certo.', 'Distribua a massa em forminhas previamente untadas e polvilhadas com chocolate em po. Encha ate a metade, porque o pao de mel vai crescer.', 'DICA: Assista ao video para entender melhor como banhar os paes de mel no chocolate!', 'Sirva e aproveite cada mordida ;D', 'Transfira a mistura dos liquidos para uma tigela e entao comece a adicionar os secos, sempre peneirando-os. Primeiro o chocolate em po, depois o bicarbonato de sodio e o fermento e, por ultimo, a farinha de trigo. Misture com o fouet ate incorporar.', 'Quando o leite amornar, bata no liquidificador junto com os 5 ovos, o acucar mascavo, o extrato de baunilha e o oleo.']",12 a 15 pessoas,60.0,https://www.daninoce.com.br/receitas/pao-de-mel/,chocolate,30.0,20.0
20,20,20,mini-pavlova-de-chocolate-marmorizadas,"4 colheres de sopa de acucar, 100 gramas de chocolate, 1  1/2  de chantilly batido, 40 gramas de manteiga sem sal, 35 gramas de cacau em po, 400 gramas de acucar cristal*,  1/2  colher de sopa de suco de limao, 6 claras,  1/2  xicaras de avela, curry a gosto (opcional), 2 colheres de sopa de acucar refinado, 25 gramas de amido de milho, 1 pitada de sal","['Leve para assar em forno pre-aquecido a 120oC por 1 hora.', 'Com a ajuda de uma colher, distribua pequenas porcoes da massa formando pequenas pavlovas em uma forma com papel manteiga.', 'Reserve na geladeira.', 'Adicione as avelas e mexa ate incorporar o caramelo.', 'Cubra com a farofa de avela e calda de chocolate.', 'Aproveite!', 'FAROFA DE AVELA: toste as avelas no forno a 150oC por 15 minutos.', 'DICA: se o seu forno nao chegar a essa temperatura, coloque na menor possivel e deixe o forno entreaberto com uma colher de pau para segurar a porta.', 'Derreta o chocolate em banho-maria e adicione a manteiga.', 'DICA: cada etapa deve durar aproximadamente 3 minutos em velocidade media ate a ultima etapa que deve ser em velocidade alta.', 'Depois que secar, coloque tudo em um processador ate virar um farofa.', 'Depois que ja estiverem frios, tire as pavlovas do forno.', 'Misture bem ate ficar homogeneo.', 'Reserve.', 'CHANTILLY: Bata o chantilly batido com o acucar em uma batedeira ate atingir o ponto.', 'Apos 1 hora, desligue o fogo e coloque uma colher de pau para deixar entreaberto (caso ja nao tenha feito) e deixe dentro do forno ate esfriar completamente.', 'Em um recipiente, coloque aproximadamente 4 colheres grandes do merengue e misture com o cacau em po peneirado.', 'Finalize com uma pitada de curry, se quiser.', 'Coloque o acucar em uma panela rasa em fogo baixo e deixe caramelizar.', 'Coloque  3/4  da farofa de avela no chantilly e misture bem.', 'Volte o merengue com cacau para o recipiente do merengue sem cacau, colocando pequenas porcoes em pontos estrategicos e misturando muito delicadamente para nao perder a aparencia marmorizada.', 'Recheie o merengue e faca uma bolinha para cima.', 'Quebre com uma colher a parte de cima do merengues.', 'Tire do forno e descasque com a ajuda de um pano de prato fazendo friccoes.', 'Coloque para secar em um marmore ou superficie lisa untada.', 'Acrescente o suco de limao e o sal. Bata mais um pouco para misturar.', 'Coloque o creme para cobertura em um saco de confeitar.', 'Em uma batedeira coloque as claras e bata em velocidade media ate espumar. Acrescente  1/3  de acucar e bata ate ficar branquinho. Coloque outro  1/3  e bata mais um pouco ate criar ondinhas. Por fim, acrescente o restante e bata em velocidade alta ate ficar em ponto firme.']",10 pessoas,60.0,https://www.daninoce.com.br/receitas/mini-pavlova-de-chocolate-marmorizadas/,chocolate,60.0,1.0
21,21,21,ovo-de-pascoa-de-colher-chocolate-amargo-e-brigadeiro,"1 grama de mycryo para temperar o chocolate - use sempre 1% de mycryo em relacao a quantidade usada de chocolate., 1 receita de brigadeiro**, 100 gramas de chocolate amargo (para cada metade de ovo de tamanho medio) - voce pode aumentar essa quantidade, dependendo de quantos ovos ira fazer., 1 bolo de chocolate*, confeitos (opcional)","['Coloque confeitos se preferir.', 'Adicione o mycryo e mexa sempre ate que a temperatura do chocolate abaixe para 32oC.', 'Retire do banho-maria e mexa sem parar ate que o chocolate chegue a 35oC.', 'Assim que ferver, desligue o fogo e deixe esfriar.', 'Leve para ferver.', 'Coe e reserve em um pote fechado por ate 2 semanas na geladeira ou congelado em forminhas de gelo por ate 3 meses.', 'Coloque na geladeira por aproximadamente 10 minutos ou ate que o chocolate se desgrude por completo da forma.', 'Em uma panela, misture 1 litro de agua, 135 gramas de acucar, 7 cravos, 1 canela em pau e 3 sementes de cardamomo abertas e amassadas.', 'Coloque a fatia do bolo cortada com 1cm de espessura e no formato do ovo.', 'Em banho-maria, derreta o chocolate ate que ele atinja 45 a 50oC.', 'Cubra o fundo do ovo com um pouco de brigadeiro.', 'Arrume em uma caixinha de presente.', 'Decore com o bico pitanga usando o restante do brigadeiro.', 'Cubra com o brigadeiro e alise.', 'Pincele o bolo com a calda de especiarias.', 'Despeje o chocolate na forma ate a marcacao e aperte com a parte de cima da forma.']",1 pessoa,20.0,https://www.daninoce.com.br/receitas/ovo-de-pascoa-de-colher-chocolate-amargo-e-brigadeiro/,chocolate,10.0,10.0
22,22,22,massa-para-bolo-de-chocolate-ou-petit-gateau,"125 gramas de farinha de trigo, 225 gramas de manteiga, 6 ovos, 5 gramas de fermento em po, 125 gramas de chocolate meio amargo (54% de cacau), 150 gramas de acucar refinado, 100 gramas de chocolate amargo (70% de cacau)","['Peneire a farinha e o fermento por cima da mistura dos ingredientes liquidos e misture gentilmente com a espatula.', 'Asse em forno pre-aquecido a 180degC, ate que coloque um palito no centro e ele saia limpo.', ' Bata os ovos com a acucar ate esbranquicar.', 'Acrescente a mistura de chocolates por cima dos ovos batidos, mexendo sem parar.', 'Derreta a manteiga com os chocolates picados em banho-maria.', 'Coloque em forma untada e polvilhada com cacau.']",10 pessoas,20.0,https://www.daninoce.com.br/receitas/massa-para-bolo-de-chocolate-ou-petit-gateau/,chocolate,30.0,0.0
23,23,23,torta-bacio-chocolatuda,"1/2 xicara de creme de leite fresco, 180 gramas de chocolate meio amargo 50% cacau, 3 colheres de sopa de acucar refinado, 2 colheres de sopa de chocolate em po, 200 gramas de chocolate meio amargo 50% cacau,  250 gramas de creme de leite fresco, 3/4 de xicara de acucar refinado, 1 colher de sobremesa de fermento em po, 1/4 de xicara de leite, 3/4 de xicara de creme de leite fresco, 1 xicara de farinha de trigo, 1/4 de xicara de creme de leite de lata, 2 colheres de cha de gelatina em po, 3 colheres de sopa de agua morna, 1 colher de sopa de manteiga sem sal, 1/4 de xicara de agua quente, 1/4 de xicara de glacucar, 1 colher de cha de extrato de baunilha, 1/4 de xicara de chocolate em po,  1 colher de sopa de cacau em po, 1 colher de cha de rum, 1 colher de sopa de extrato de baunilha, 1/4 de xicara de oleo, 150 gramas de nutella**, 1 colher de sopa de extrato de baunilha*, 250 gramas de creme de leite fresco, 3/4 de xicara de cacau em po, 4 ovos - claras separadas das gemas, 1 pitada de sal","['Forre as laterais da forma que voce assou o bolo com acetato (vai ajudar na hora de desenformar).', 'Leve a ganache a geladeira coberta com um plastico filme em contato.', 'Misture o glacucar, o cacau e o creme de leite fresco em uma panela e leve para ferver em fogo baixo.', 'Fatie o bolo em tres partes.', 'Acrescente 1/3 da mistura de chocolate ao creme e bata com a batedeira ate incorporar. Em seguida, adicione o restante do creme de chocolate e bata ate obter uma mistura homogenea.', 'Pincele mais calda sobre a segunda camada e adicione o restante do recheio.', 'Decore como preferir e de de presente para a pessoa que voce mais ama!', 'Quando estiver gelada, bata a ganache ate virar um creme bem leve e fofo.', 'Enquanto isso, hidrate a gelatina na agua morna.', 'Quando a mistura ferver, acrescente a gelatina e misture bem ate ficar homogeneo.', 'Por fim, arrume a terceira camada de bolo por cima e leve ao freezer por 2h.', 'Guarde a calda em um pote e leve a geladeira.', 'Junte o cacau, o chocolate em po, o leite e o creme de leite fresco em uma panela. Leve para ferver em fogo baixo, mexendo sempre.', 'Jogue de uma vez toda a cobertura de brilho por cima do bolo, certificando-se de que todo ele esta coberto. Assista ao video para ver como e.', 'Bata o creme de leite fresco com o acucar ate quase atingir o ponto de chantilly (quando o creme forma ondinhas).', 'Assim que levantar fervura, desligue o fogo e espere esfriar. Quando esfriar, adicione a baunilha e o rum.', 'Guarde a cobertura em um pote coberto com plastico filme em contato e leve a geladeira.', 'Arrume a segunda camada de bolo, apertando com delicadeza para que o recheio fique bem reto.', 'Em outra tigela, misture o chocolate em po com a agua quente. Em seguida, adicione o oleo e misture.', 'Em uma tigela, peneire a farinha de trigo, o acucar, o fermento e o sal.', 'Arrume uma forma sobre a mesa e posicione um pote sobre ela. Voce vai colocar o bolo em cima do pote para que a cobertura caia e fique perfeita. A forma de baixo e para voce recolher a cobertura que cair ;D', 'Retire o bolo do freezer e posicione-o em uma base alta para facilitar na hora de passar a cobertura.', 'Passe a cobertura de ganache por todo o bolo, alisando bem para que fique homogenea e lisa. Leve o bolo ao freezer enquanto prepara a cobertura de brilho.', 'Bata as claras em neve. Adicione primeiro 1/3 das claras a massa e mexa vigorosamente. Depois, incorpore o restante das claras com muita delicadeza.', 'Derreta o chocolate e adicione o creme de leite, a pitada de sal, a Nutella e a baunilha. Misture bem e reserve.', 'Ferva o creme de leite. Desligue o fogo e acrescente o chocolate, misturando bem. Depois, adicione a manteiga e misture.', 'Leve o recheio a geladeira.', 'Ponha a massa em uma forma redonda (21cm de diametro), previamente untada e polvilhada com cacau em po, e leve ao forno pre-aquecido a 180@C ate que um palito inserido no meio do bolo saia limpo.', 'Adicione a mistura dos liquidos na tigela dos secos, bem como as 4 gemas e a colher de sopa de extrato de baunilha. Misture bem.', 'Arrume a primeira camada do bolo, regue com a calda e adicione metade do recheio, alisando bem.']",12 pessoas,60.0,https://www.daninoce.com.br/receitas/torta-bacio-chocolatuda/,chocolate,35.0,120.0
